1461897465,2001:470:83ae:2:212:6d02:0:4043,12,2,2,1,1,0,0
1461897467,2001:470:83ae:2:212:6d02:0:3005,12,2,2,1,1,0,0
1461897475,2001:470:83ae:2:212:6d02:0:4013,13,1,1,0,0,0,0
1461897475,2001:470:83ae:2:212:6d02:0:4043,13,1,1,0,0,0,0
1461897477,2001:470:83ae:2:212:6d02:0:3005,13,1,1,0,0,0,0
1461897485,2001:470:83ae:2:212:6d02:0:4013,14,1,1,0,0,0,0
1461897485,2001:470:83ae:2:212:6d02:0:4043,14,1,1,0,0,0,0
1461897487,2001:470:83ae:2:212:6d02:0:3005,14,1,1,0,0,0,0
1461897495,2001:470:83ae:2:212:6d02:0:4013,15,1,1,0,0,0,0
1461897495,2001:470:83ae:2:212:6d02:0:4043,15,1,1,0,0,0,0
1461897497,2001:470:83ae:2:212:6d02:0:3005,15,1,1,0,0,0,0
1461897505,2001:470:83ae:2:212:6d02:0:4013,16,1,1,0,0,0,0
1461897505,2001:470:83ae:2:212:6d02:0:4043,16,1,1,0,0,0,0
1461897507,2001:470:83ae:2:212:6d02:0:3005,16,1,1,0,0,0,0
1461897515,2001:470:83ae:2:212:6d02:0:4013,17,1,1,0,0,0,0
1461897515,2001:470:83ae:2:212:6d02:0:4043,17,1,1,0,0,0,0
1461897517,2001:470:83ae:2:212:6d02:0:3005,17,1,1,0,0,0,0
1461897525,2001:470:83ae:2:212:6d02:0:4013,18,1,2,0,0,0,0
1461897525,2001:470:83ae:2:212:6d02:0:4043,18,1,1,0,0,0,0
1461897527,2001:470:83ae:2:212:6d02:0:3005,18,1,1,0,0,0,0
1461897535,2001:470:83ae:2:212:6d02:0:4013,19,1,1,0,1,0,0
1461897535,2001:470:83ae:2:212:6d02:0:4043,19,1,1,0,1,0,0
1461897538,2001:470:83ae:2:212:6d02:0:3005,19,1,1,0,1,0,0
1461897545,2001:470:83ae:2:212:6d02:0:4013,20,1,1,0,2,0,0
1461897548,2001:470:83ae:2:212:6d02:0:3005,20,2,2,1,1,0,0
1461897558,2001:470:83ae:2:212:6d02:0:3005,21,1,1,0,0,0,0
1461897565,2001:470:83ae:2:212:6d02:0:4013,22,2,2,1,0,0,0
1461897565,2001:470:83ae:2:212:6d02:0:4043,22,1,1,0,1,0,0
1461897568,2001:470:83ae:2:212:6d02:0:3005,22,1,1,0,1,0,0
1461897575,2001:470:83ae:2:212:6d02:0:4013,23,1,1,0,0,0,0
1461897575,2001:470:83ae:2:212:6d02:0:4043,23,1,1,0,0,0,0
1461897578,2001:470:83ae:2:212:6d02:0:3005,23,1,1,0,0,0,0
1461897585,2001:470:83ae:2:212:6d02:0:4013,24,1,1,0,0,0,0
1461897585,2001:470:83ae:2:212:6d02:0:4043,24,1,1,0,0,0,0
1461897588,2001:470:83ae:2:212:6d02:0:3005,24,1,1,0,0,0,0
1461897595,2001:470:83ae:2:212:6d02:0:4013,25,1,1,0,0,0,0
1461897595,2001:470:83ae:2:212:6d02:0:4043,25,1,1,0,0,0,0
1461897598,2001:470:83ae:2:212:6d02:0:3005,25,1,1,0,0,0,0
1461897605,2001:470:83ae:2:212:6d02:0:4013,26,1,1,0,0,0,0
1461897605,2001:470:83ae:2:212:6d02:0:4043,26,1,1,0,0,0,0
1461897608,2001:470:83ae:2:212:6d02:0:3005,26,1,1,0,0,0,0
1461897615,2001:470:83ae:2:212:6d02:0:4013,27,1,1,0,0,0,0
1461897615,2001:470:83ae:2:212:6d02:0:4043,27,1,1,0,0,0,0
1461897618,2001:470:83ae:2:212:6d02:0:3005,27,1,1,0,0,0,0
1461897625,2001:470:83ae:2:212:6d02:0:4013,28,1,1,0,0,0,0
1461897625,2001:470:83ae:2:212:6d02:0:4043,28,1,1,0,0,0,0
1461897628,2001:470:83ae:2:212:6d02:0:3005,28,1,1,0,0,0,0
1461897635,2001:470:83ae:2:212:6d02:0:4013,29,1,1,0,0,0,0
1461897635,2001:470:83ae:2:212:6d02:0:4043,29,1,1,0,0,0,0
1461897638,2001:470:83ae:2:212:6d02:0:3005,29,1,1,0,0,0,0
1461897645,2001:470:83ae:2:212:6d02:0:4013,30,1,1,0,0,0,0
1461897645,2001:470:83ae:2:212:6d02:0:4043,30,1,1,0,0,0,0
1461897649,2001:470:83ae:2:212:6d02:0:3005,30,1,1,0,0,0,0
1461897655,2001:470:83ae:2:212:6d02:0:4013,31,1,1,0,0,0,0
1461897655,2001:470:83ae:2:212:6d02:0:4043,31,1,1,0,0,0,0
1461897659,2001:470:83ae:2:212:6d02:0:3005,31,1,1,0,0,0,0
1461897665,2001:470:83ae:2:212:6d02:0:4013,32,1,1,0,0,0,0
1461897665,2001:470:83ae:2:212:6d02:0:4043,32,1,1,0,0,0,0
1461897669,2001:470:83ae:2:212:6d02:0:3005,32,1,1,0,0,0,0
1461897675,2001:470:83ae:2:212:6d02:0:4013,33,1,1,0,0,0,0
1461897675,2001:470:83ae:2:212:6d02:0:4043,33,1,1,0,0,0,0
1461897679,2001:470:83ae:2:212:6d02:0:3005,33,1,2,0,0,0,0
1461897685,2001:470:83ae:2:212:6d02:0:4013,34,1,1,0,0,0,0
1461897685,2001:470:83ae:2:212:6d02:0:4043,34,1,1,0,0,0,0
1461897689,2001:470:83ae:2:212:6d02:0:3005,34,1,1,0,0,0,0
1461897695,2001:470:83ae:2:212:6d02:0:4013,35,1,1,0,0,0,0
1461897695,2001:470:83ae:2:212:6d02:0:4043,35,1,1,0,0,0,0
1461897699,2001:470:83ae:2:212:6d02:0:3005,35,1,1,0,0,0,0
1461897705,2001:470:83ae:2:212:6d02:0:4013,36,1,1,0,0,0,0
1461897705,2001:470:83ae:2:212:6d02:0:4043,36,1,6,0,0,0,0
1461897709,2001:470:83ae:2:212:6d02:0:3005,36,1,1,0,0,0,0
1461897715,2001:470:83ae:2:212:6d02:0:4013,37,1,1,0,0,0,0
1461897715,2001:470:83ae:2:212:6d02:0:4043,37,1,1,0,0,0,0
1461897719,2001:470:83ae:2:212:6d02:0:3005,37,1,1,0,0,0,0
1461897725,2001:470:83ae:2:212:6d02:0:4013,38,1,1,0,0,0,0
1461897725,2001:470:83ae:2:212:6d02:0:4043,38,1,1,0,0,0,0
1461897729,2001:470:83ae:2:212:6d02:0:3005,38,1,1,0,0,0,0
1461897735,2001:470:83ae:2:212:6d02:0:4013,39,2,2,1,0,0,0
1461897735,2001:470:83ae:2:212:6d02:0:4043,39,1,1,0,1,0,0
1461897739,2001:470:83ae:2:212:6d02:0:3005,39,1,1,0,1,0,0
1461897745,2001:470:83ae:2:212:6d02:0:4013,40,1,1,0,0,0,0
1461897745,2001:470:83ae:2:212:6d02:0:4043,40,1,1,0,0,0,0
1461897749,2001:470:83ae:2:212:6d02:0:3005,40,1,1,0,0,0,0
1461897755,2001:470:83ae:2:212:6d02:0:4013,41,1,1,0,0,0,0
1461897755,2001:470:83ae:2:212:6d02:0:4043,41,1,1,0,0,0,0
1461897759,2001:470:83ae:2:212:6d02:0:3005,41,1,1,0,0,0,0
1461897765,2001:470:83ae:2:212:6d02:0:4013,42,1,1,0,0,0,0
1461897765,2001:470:83ae:2:212:6d02:0:4043,42,1,1,0,0,0,0
1461897770,2001:470:83ae:2:212:6d02:0:3005,42,1,1,0,1,0,0
1461897775,2001:470:83ae:2:212:6d02:0:4013,43,1,1,0,2,0,0
1461897775,2001:470:83ae:2:212:6d02:0:4043,43,2,2,1,1,0,0
1461897780,2001:470:83ae:2:212:6d02:0:3005,43,2,2,1,0,0,0
1461897785,2001:470:83ae:2:212:6d02:0:4013,44,1,1,0,0,0,0
1461897785,2001:470:83ae:2:212:6d02:0:4043,44,1,1,0,0,0,0
1461897790,2001:470:83ae:2:212:6d02:0:3005,44,1,1,0,0,0,0
1461897795,2001:470:83ae:2:212:6d02:0:4013,45,1,1,0,0,0,0
1461897795,2001:470:83ae:2:212:6d02:0:4043,45,1,1,0,0,0,0
1461897800,2001:470:83ae:2:212:6d02:0:3005,45,1,1,0,0,0,0
1461897805,2001:470:83ae:2:212:6d02:0:4013,46,1,1,0,0,0,0
1461897805,2001:470:83ae:2:212:6d02:0:4043,46,1,1,0,0,0,0
1461897810,2001:470:83ae:2:212:6d02:0:3005,46,1,1,0,0,0,0
1461897815,2001:470:83ae:2:212:6d02:0:4043,47,2,2,0,0,0,0
1461897825,2001:470:83ae:2:212:6d02:0:4013,48,1,1,0,0,0,0
1461897825,2001:470:83ae:2:212:6d02:0:4043,48,2,2,0,0,0,0
1461897830,2001:470:83ae:2:212:6d02:0:3005,48,1,1,0,0,0,0
1461897835,2001:470:83ae:2:212:6d02:0:4013,49,1,1,0,0,0,0
1461897835,2001:470:83ae:2:212:6d02:0:4043,49,2,2,0,0,0,0
1461897840,2001:470:83ae:2:212:6d02:0:3005,49,1,1,0,0,0,0
1461897845,2001:470:83ae:2:212:6d02:0:4013,50,1,1,0,0,0,0
1461897850,2001:470:83ae:2:212:6d02:0:3005,50,1,1,0,0,0,0
1461897855,2001:470:83ae:2:212:6d02:0:4013,51,1,1,0,0,0,0
1461897860,2001:470:83ae:2:212:6d02:0:3005,51,1,1,0,0,0,0
1461897865,2001:470:83ae:2:212:6d02:0:4013,52,1,1,0,0,0,0
1461897870,2001:470:83ae:2:212:6d02:0:3005,52,1,1,0,0,0,0
1461897875,2001:470:83ae:2:212:6d02:0:4043,53,1,1,0,0,0,0
1461897875,2001:470:83ae:2:212:6d02:0:4013,53,1,1,0,0,0,0
1461897881,2001:470:83ae:2:212:6d02:0:3005,53,1,1,0,0,0,0
1461897885,2001:470:83ae:2:212:6d02:0:4043,54,2,2,0,0,0,0
1461897885,2001:470:83ae:2:212:6d02:0:4013,54,1,1,0,0,0,0
1461897891,2001:470:83ae:2:212:6d02:0:3005,54,1,1,0,0,0,0
1461897895,2001:470:83ae:2:212:6d02:0:4043,55,2,2,0,0,0,0
1461897895,2001:470:83ae:2:212:6d02:0:4013,55,1,1,0,0,0,0
1461897901,2001:470:83ae:2:212:6d02:0:3005,55,1,1,0,0,0,0
1461897905,2001:470:83ae:2:212:6d02:0:4043,56,2,4,0,0,0,0
1461897905,2001:470:83ae:2:212:6d02:0:4013,56,1,1,0,0,0,0
1461897911,2001:470:83ae:2:212:6d02:0:3005,56,1,1,0,0,0,0
1461897921,2001:470:83ae:2:212:6d02:0:3005,57,1,1,0,0,0,0
1461897931,2001:470:83ae:2:212:6d02:0:3005,58,1,1,0,0,0,0
1461897941,2001:470:83ae:2:212:6d02:0:3005,59,1,1,0,0,0,0
1461897951,2001:470:83ae:2:212:6d02:0:3005,60,1,1,0,0,0,0
1461897961,2001:470:83ae:2:212:6d02:0:3005,61,1,1,0,0,0,0
1461897971,2001:470:83ae:2:212:6d02:0:3005,62,1,1,0,0,0,0
1461897981,2001:470:83ae:2:212:6d02:0:3005,63,1,1,0,0,0,0
1461897992,2001:470:83ae:2:212:6d02:0:3005,64,1,1,0,0,0,0
1461898002,2001:470:83ae:2:212:6d02:0:3005,65,1,1,0,0,0,0
1461898012,2001:470:83ae:2:212:6d02:0:3005,66,1,1,0,0,0,0
1461898022,2001:470:83ae:2:212:6d02:0:3005,67,1,1,0,0,0,0
1461898032,2001:470:83ae:2:212:6d02:0:3005,68,1,1,0,0,0,0
1461898042,2001:470:83ae:2:212:6d02:0:3005,69,1,1,0,0,0,0
1461898052,2001:470:83ae:2:212:6d02:0:3005,70,1,1,0,0,0,0
1461898062,2001:470:83ae:2:212:6d02:0:3005,71,1,1,0,0,0,0
1461898072,2001:470:83ae:2:212:6d02:0:3005,72,1,1,0,0,0,0
1461898082,2001:470:83ae:2:212:6d02:0:3005,73,1,1,0,0,0,0
1461898092,2001:470:83ae:2:212:6d02:0:3005,74,1,1,0,0,0,0
1461898103,2001:470:83ae:2:212:6d02:0:3005,75,1,1,0,0,0,0
1461898113,2001:470:83ae:2:212:6d02:0:3005,76,1,1,0,3,0,0
1461898114,2001:470:83ae:2:212:6d02:0:4043,77,20,20,2,1,0,0
1461898115,2001:470:83ae:2:212:6d02:0:4013,77,11,11,0,2,0,0
1461898123,2001:470:83ae:2:212:6d02:0:3005,77,1,1,0,1,0,0
1461898125,2001:470:83ae:2:212:6d02:0:4043,78,3,8,1,0,0,0
1461898133,2001:470:83ae:2:212:6d02:0:3005,78,1,1,0,1,0,0
1461898143,2001:470:83ae:2:212:6d02:0:3005,79,1,1,0,0,0,0
1461898153,2001:470:83ae:2:212:6d02:0:3005,80,1,1,0,1,0,0
1461898163,2001:470:83ae:2:212:6d02:0:3005,81,2,2,1,1,0,0
1461898173,2001:470:83ae:2:212:6d02:0:3005,82,1,1,0,0,0,0
1461898183,2001:470:83ae:2:212:6d02:0:3005,83,1,1,0,0,0,0
1461898193,2001:470:83ae:2:212:6d02:0:3005,84,1,1,0,0,0,0
1461898204,2001:470:83ae:2:212:6d02:0:3005,85,1,1,0,0,0,0
1461898213,2001:470:83ae:2:212:6d02:0:3005,86,1,4,0,0,0,0
1461899383,2001:470:83ae:2:212:6d02:0:4043,204,1,1,0,0,0,0
1461899384,2001:470:83ae:2:212:6d02:0:3005,202,1,1,0,0,0,0
1461899385,2001:470:83ae:2:212:6d02:0:4013,204,3,3,0,0,0,0
1461899393,2001:470:83ae:2:212:6d02:0:4043,205,1,1,0,0,0,0
1461899394,2001:470:83ae:2:212:6d02:0:3005,203,1,1,0,0,0,0
1461899395,2001:470:83ae:2:212:6d02:0:4013,205,3,3,0,0,0,0
1461899403,2001:470:83ae:2:212:6d02:0:4043,206,1,1,0,0,0,0
1461899404,2001:470:83ae:2:212:6d02:0:3005,204,1,1,0,0,0,0
1461899405,2001:470:83ae:2:212:6d02:0:4013,206,3,3,0,0,0,0
1461899413,2001:470:83ae:2:212:6d02:0:4043,207,1,1,0,0,0,0
1461899414,2001:470:83ae:2:212:6d02:0:3005,205,1,1,0,0,0,0
1461899415,2001:470:83ae:2:212:6d02:0:4013,207,3,3,0,0,0,0
1461899423,2001:470:83ae:2:212:6d02:0:4043,208,1,1,0,0,0,0
1461899424,2001:470:83ae:2:212:6d02:0:3005,206,1,1,0,0,0,0
1461899425,2001:470:83ae:2:212:6d02:0:4013,208,3,3,0,0,0,0
1461899433,2001:470:83ae:2:212:6d02:0:4043,209,1,1,0,0,0,0
1461899434,2001:470:83ae:2:212:6d02:0:3005,207,1,1,0,0,0,0
1461899435,2001:470:83ae:2:212:6d02:0:4013,209,3,3,0,0,0,0
1461899443,2001:470:83ae:2:212:6d02:0:4043,210,1,1,0,0,0,0
1461899444,2001:470:83ae:2:212:6d02:0:3005,208,1,1,0,0,0,0
1461899445,2001:470:83ae:2:212:6d02:0:4013,210,3,3,0,0,0,0
1461899453,2001:470:83ae:2:212:6d02:0:4043,211,1,1,0,0,0,0
1461899454,2001:470:83ae:2:212:6d02:0:3005,209,1,1,0,0,0,0
1461899455,2001:470:83ae:2:212:6d02:0:4013,211,3,3,0,0,0,0
1461899463,2001:470:83ae:2:212:6d02:0:4043,212,1,1,0,0,0,0
1461899465,2001:470:83ae:2:212:6d02:0:3005,210,1,1,0,0,0,0
1461899465,2001:470:83ae:2:212:6d02:0:4013,212,3,3,0,0,0,0
1461899473,2001:470:83ae:2:212:6d02:0:4043,213,1,1,0,0,0,0
1461899475,2001:470:83ae:2:212:6d02:0:3005,211,1,1,0,0,0,0
1461899475,2001:470:83ae:2:212:6d02:0:4013,213,3,3,0,0,0,0
1461899483,2001:470:83ae:2:212:6d02:0:4043,214,1,1,0,0,0,0
1461899485,2001:470:83ae:2:212:6d02:0:3005,212,1,1,0,0,0,0
1461899485,2001:470:83ae:2:212:6d02:0:4013,214,3,3,0,0,0,0
1461899493,2001:470:83ae:2:212:6d02:0:4043,215,1,1,0,0,0,0
1461899495,2001:470:83ae:2:212:6d02:0:3005,213,1,1,0,0,0,0
1461899495,2001:470:83ae:2:212:6d02:0:4013,215,3,3,0,0,0,0
1461899503,2001:470:83ae:2:212:6d02:0:4043,216,1,1,0,0,0,0
1461899505,2001:470:83ae:2:212:6d02:0:3005,214,1,1,0,0,0,0
1461899505,2001:470:83ae:2:212:6d02:0:4013,216,3,3,0,0,0,0
1461899513,2001:470:83ae:2:212:6d02:0:4043,217,1,1,0,0,0,0
1461899515,2001:470:83ae:2:212:6d02:0:4013,217,2,2,0,0,0,0
1461899564,2001:470:83ae:2:212:6d02:0:4043,222,24,24,0,2,1,2
1461899565,2001:470:83ae:2:212:6d02:0:4013,222,19,19,2,4,1,2
1461899565,2001:470:83ae:2:212:6d02:0:3005,220,3,3,1,5,1,2
1461899573,2001:470:83ae:2:212:6d02:0:4043,223,6,6,3,6,2,0
1461899575,2001:470:83ae:2:212:6d02:0:4013,223,4,4,3,8,0,2
1461899575,2001:470:83ae:2:212:6d02:0:3005,221,4,4,3,8,0,2
1461899583,2001:470:83ae:2:212:6d02:0:4043,224,1,1,0,5,0,0
1461899603,2001:470:83ae:2:212:6d02:0:4043,226,8,8,1,1,1,2
1461899613,2001:470:83ae:2:212:6d02:0:4013,0,6,6,4,8,2,2
1461899614,2001:470:83ae:2:212:6d02:0:4043,0,2,2,1,10,1,4
1461899614,2001:470:83ae:2:212:6d02:0:3005,0,4,4,2,9,2,3
1461899623,2001:470:83ae:2:212:6d02:0:4013,1,2,2,1,4,0,0
1461899625,2001:470:83ae:2:212:6d02:0:3005,1,2,2,1,4,0,0
1461899633,2001:470:83ae:2:212:6d02:0:4013,2,1,1,0,3,0,0
1461899634,2001:470:83ae:2:212:6d02:0:4043,2,2,8,1,2,0,0
1461899635,2001:470:83ae:2:212:6d02:0:3005,2,2,2,1,1,0,0
1461899643,2001:470:83ae:2:212:6d02:0:4013,3,2,2,1,2,0,0
1461899644,2001:470:83ae:2:212:6d02:0:4043,3,3,3,2,1,0,0
1461899653,2001:470:83ae:2:212:6d02:0:4013,4,1,1,0,0,0,0
1461899654,2001:470:83ae:2:212:6d02:0:4043,4,1,1,0,0,0,0
1461899655,2001:470:83ae:2:212:6d02:0:3005,4,1,7,0,0,0,0
1461899663,2001:470:83ae:2:212:6d02:0:4013,5,2,2,0,4,0,0
1461899664,2001:470:83ae:2:212:6d02:0:4043,5,2,2,1,2,0,0
1461899673,2001:470:83ae:2:212:6d02:0:4013,6,2,6,1,1,0,0
1461899674,2001:470:83ae:2:212:6d02:0:4043,6,1,1,0,2,0,0
1461899675,2001:470:83ae:2:212:6d02:0:3005,6,2,3,1,0,0,0
1461899683,2001:470:83ae:2:212:6d02:0:4013,7,1,2,0,1,0,0
1461899684,2001:470:83ae:2:212:6d02:0:4043,7,1,7,0,1,0,0
1461899685,2001:470:83ae:2:212:6d02:0:3005,7,2,2,1,0,0,0
1461899693,2001:470:83ae:2:212:6d02:0:4013,8,2,2,0,1,0,0
1461899694,2001:470:83ae:2:212:6d02:0:4043,8,2,2,1,0,0,0
1461899695,2001:470:83ae:2:212:6d02:0:3005,8,1,1,0,1,0,0
1461899703,2001:470:83ae:2:212:6d02:0:4013,9,2,2,0,0,0,0
1461899704,2001:470:83ae:2:212:6d02:0:4043,9,1,1,0,0,0,0
1461899705,2001:470:83ae:2:212:6d02:0:3005,9,1,1,0,1,0,0
1461899713,2001:470:83ae:2:212:6d02:0:4013,10,2,2,0,0,0,0
1461899714,2001:470:83ae:2:212:6d02:0:4043,10,1,1,0,1,0,0
1461899715,2001:470:83ae:2:212:6d02:0:3005,10,2,2,1,0,0,0
1461899723,2001:470:83ae:2:212:6d02:0:4013,11,3,3,1,1,0,0
1461899724,2001:470:83ae:2:212:6d02:0:4043,11,1,1,0,1,0,0
1461899725,2001:470:83ae:2:212:6d02:0:3005,11,1,1,0,1,0,0
1461899733,2001:470:83ae:2:212:6d02:0:4013,12,4,4,0,0,0,0
1461899734,2001:470:83ae:2:212:6d02:0:4043,12,2,2,0,0,0,0
1461899736,2001:470:83ae:2:212:6d02:0:3005,12,2,3,0,0,0,0
1461899743,2001:470:83ae:2:212:6d02:0:4013,13,5,5,0,0,0,0
1461899744,2001:470:83ae:2:212:6d02:0:4043,13,2,2,0,0,0,0
1461899746,2001:470:83ae:2:212:6d02:0:3005,13,2,2,0,0,0,0
1461899753,2001:470:83ae:2:212:6d02:0:4013,14,2,2,0,0,0,0
1461899754,2001:470:83ae:2:212:6d02:0:4043,14,2,2,1,0,0,0
1461899756,2001:470:83ae:2:212:6d02:0:3005,14,2,2,0,1,0,0
1461899763,2001:470:83ae:2:212:6d02:0:4013,15,2,2,0,1,0,0
1461899764,2001:470:83ae:2:212:6d02:0:4043,15,1,1,0,0,0,0
1461899766,2001:470:83ae:2:212:6d02:0:3005,15,2,2,0,0,0,0
1461899773,2001:470:83ae:2:212:6d02:0:4013,16,2,8,0,0,0,0
1461899774,2001:470:83ae:2:212:6d02:0:4043,16,1,1,0,0,0,0
1461899776,2001:470:83ae:2:212:6d02:0:3005,16,3,3,0,0,0,0
1461899783,2001:470:83ae:2:212:6d02:0:4013,17,3,3,0,1,0,0
1461899784,2001:470:83ae:2:212:6d02:0:4043,17,1,1,0,1,0,0
1461899786,2001:470:83ae:2:212:6d02:0:3005,17,5,8,1,0,0,0
1461899793,2001:470:83ae:2:212:6d02:0:4013,18,2,2,0,0,0,0
1461899794,2001:470:83ae:2:212:6d02:0:4043,18,1,1,0,0,0,0
1461899796,2001:470:83ae:2:212:6d02:0:3005,18,4,4,0,0,0,0
1461899803,2001:470:83ae:2:212:6d02:0:4013,19,3,3,1,1,0,0
1461899804,2001:470:83ae:2:212:6d02:0:4043,19,1,1,0,1,0,0
1461899806,2001:470:83ae:2:212:6d02:0:3005,19,1,1,0,3,0,0
1461899813,2001:470:83ae:2:212:6d02:0:4013,20,4,4,2,0,0,0
1461899814,2001:470:83ae:2:212:6d02:0:4043,20,1,1,0,2,0,0
1461899816,2001:470:83ae:2:212:6d02:0:3005,20,1,1,0,1,0,0
1461899823,2001:470:83ae:2:212:6d02:0:4013,21,4,4,0,0,0,0
1461899824,2001:470:83ae:2:212:6d02:0:4043,21,2,2,0,1,0,0
1461899826,2001:470:83ae:2:212:6d02:0:3005,21,2,2,0,1,0,0
1461899833,2001:470:83ae:2:212:6d02:0:4013,22,3,4,1,0,0,0
1461899834,2001:470:83ae:2:212:6d02:0:4043,22,1,1,0,0,0,0
1461899836,2001:470:83ae:2:212:6d02:0:3005,22,1,1,0,0,0,0
1461899843,2001:470:83ae:2:212:6d02:0:4013,23,2,2,0,0,0,0
1461899844,2001:470:83ae:2:212:6d02:0:4043,23,1,1,0,0,0,0
1461899846,2001:470:83ae:2:212:6d02:0:3005,23,1,1,0,0,0,0
1461899853,2001:470:83ae:2:212:6d02:0:4013,24,3,3,1,1,0,0
1461899854,2001:470:83ae:2:212:6d02:0:4043,24,2,2,1,1,0,0
1461899857,2001:470:83ae:2:212:6d02:0:3005,24,1,1,0,2,0,0
1461899863,2001:470:83ae:2:212:6d02:0:4013,25,2,2,0,0,0,0
1461899864,2001:470:83ae:2:212:6d02:0:4043,25,2,2,0,0,0,0
1461899867,2001:470:83ae:2:212:6d02:0:3005,25,2,2,0,0,0,0
1461899873,2001:470:83ae:2:212:6d02:0:4013,26,4,4,0,0,0,0
1461899874,2001:470:83ae:2:212:6d02:0:4043,26,1,1,0,0,0,0
1461899877,2001:470:83ae:2:212:6d02:0:3005,26,1,1,0,0,0,0
1461899883,2001:470:83ae:2:212:6d02:0:4013,27,2,2,0,1,0,0
1461899884,2001:470:83ae:2:212:6d02:0:4043,27,1,1,0,1,0,0
1461899887,2001:470:83ae:2:212:6d02:0:3005,27,2,2,1,0,0,0
1461899893,2001:470:83ae:2:212:6d02:0:4013,28,2,2,0,0,0,0
1461899894,2001:470:83ae:2:212:6d02:0:4043,28,1,1,0,0,0,0
1461899897,2001:470:83ae:2:212:6d02:0:3005,28,1,1,0,0,0,0
1461899903,2001:470:83ae:2:212:6d02:0:4013,29,3,3,0,0,0,0
1461899904,2001:470:83ae:2:212:6d02:0:4043,29,1,1,0,0,0,0
1461899974,2001:470:83ae:2:212:6d02:0:4013,4,3,3,1,2,1,2
1461899976,2001:470:83ae:2:212:6d02:0:3005,4,3,3,1,7,1,2
1461899984,2001:470:83ae:2:212:6d02:0:4013,5,4,4,3,7,0,0
1461899985,2001:470:83ae:2:212:6d02:0:4043,5,3,3,2,5,0,0
1461899986,2001:470:83ae:2:212:6d02:0:3005,5,3,3,2,6,0,0
1461899994,2001:470:83ae:2:212:6d02:0:4013,6,1,1,0,1,0,0
1461899995,2001:470:83ae:2:212:6d02:0:4043,6,1,1,0,0,0,0
1461899996,2001:470:83ae:2:212:6d02:0:3005,6,1,1,0,0,0,0
1461900004,2001:470:83ae:2:212:6d02:0:4013,7,7,7,1,2,0,0
1461900005,2001:470:83ae:2:212:6d02:0:4043,7,7,9,1,2,0,0
1461900006,2001:470:83ae:2:212:6d02:0:3005,7,7,7,1,2,0,0
1461900020,2001:470:83ae:2:212:6d02:0:4013,0,9,9,2,4,2,4
1461900021,2001:470:83ae:2:212:6d02:0:4043,0,8,8,1,5,2,4
